NR_TURNO,NM_MUNICIPIO,NR_SECAO,DS_CARGO_PERGUNTA,SG_PARTIDO,QT_APTOS,QT_COMPARECIMENTO,QT_ABSTENCOES,DS_TIPO_VOTAVEL,NM_VOTAVEL,QT_VOTOS
1,PRESIDENTE PRUDENTE,6,Prefeito,PDT,475,284,191,Nominal,JOSÉ LEMES,6
1,PRESIDENTE PRUDENTE,6,Prefeito,PRTB,475,284,191,Nominal,JOÃO FIGUEIRA,3
1,PRESIDENTE PRUDENTE,6,Prefeito,AVANTE,475,284,191,Nominal,MARCOS LUCAS,13
1,PRESIDENTE PRUDENTE,7,Prefeito,PODE,475,299,176,Nominal,JULIANO BORGES,10
1,PRESIDENTE PRUDENTE,7,Prefeito,PSD,475,299,176,Nominal,PAULO LIMA,29
1,PRESIDENTE PRUDENTE,7,Prefeito,#NULO#,475,299,176,Branco,Branco,8
1,PRESIDENTE PRUDENTE,7,Prefeito,AVANTE,475,299,176,Nominal,MARCOS LUCAS,17
1,PRESIDENTE PRUDENTE,7,Prefeito,PRTB,475,299,176,Nominal,JOÃO FIGUEIRA,1
1,PRESIDENTE PRUDENTE,7,Prefeito,PDT,475,299,176,Nominal,JOSÉ LEMES,3
1,PRESIDENTE PRUDENTE,7,Prefeito,DEM,475,299,176,Nominal,ENGENHEIRO LAERCIO,18
1,PRESIDENTE PRUDENTE,7,Prefeito,PSB,475,299,176,Nominal,ED THOMAS,72
1,PRESIDENTE PRUDENTE,7,Prefeito,PT,475,299,176,Nominal,LUÍS VALENTE,15
1,PRESIDENTE PRUDENTE,7,Prefeito,PSL,475,299,176,Nominal,GUILHERME PIAI,17
1,PRESIDENTE PRUDENTE,7,Prefeito,MDB,475,299,176,Nominal,FABIO SATO,26
1,PRESIDENTE PRUDENTE,7,Prefeito,PTC,475,299,176,Nominal,MAJOR GLAUCO,15
1,PRESIDENTE PRUDENTE,7,Prefeito,PSDB,475,299,176,Nominal,NELSON BUGALHO,51
1,PRESIDENTE PRUDENTE,7,Prefeito,#NULO#,475,299,176,Nulo,Nulo,17
1,PRESIDENTE PRUDENTE,8,Prefeito,PSB,303,167,136,Nominal,ED THOMAS,52
1,PRESIDENTE PRUDENTE,8,Prefeito,PDT,303,167,136,Nominal,JOSÉ LEMES,1
1,PRESIDENTE PRUDENTE,8,Prefeito,PODE,303,167,136,Nominal,JULIANO BORGES,3
1,PRESIDENTE PRUDENTE,8,Prefeito,DEM,303,167,136,Nominal,ENGENHEIRO LAERCIO,6
1,PRESIDENTE PRUDENTE,8,Prefeito,AVANTE,303,167,136,Nominal,MARCOS LUCAS,6
1,PRESIDENTE PRUDENTE,8,Prefeito,PT,303,167,136,Nominal,LUÍS VALENTE,8
1,PRESIDENTE PRUDENTE,8,Prefeito,PSD,303,167,136,Nominal,PAULO LIMA,21
1,PRESIDENTE PRUDENTE,8,Prefeito,PRTB,303,167,136,Nominal,JOÃO FIGUEIRA,1
1,PRESIDENTE PRUDENTE,8,Prefeito,#NULO#,303,167,136,Branco,Branco,8
1,PRESIDENTE PRUDENTE,8,Prefeito,PTC,303,167,136,Nominal,MAJOR GLAUCO,10
1,PRESIDENTE PRUDENTE,8,Prefeito,PSL,303,167,136,Nominal,GUILHERME PIAI,4
1,PRESIDENTE PRUDENTE,8,Prefeito,PSDB,303,167,136,Nominal,NELSON BUGALHO,22
1,PRESIDENTE PRUDENTE,8,Prefeito,MDB,303,167,136,Nominal,FABIO SATO,17
1,PRESIDENTE PRUDENTE,8,Prefeito,#NULO#,303,167,136,Nulo,Nulo,8
1,PRESIDENTE PRUDENTE,9,Prefeito,#NULO#,475,296,179,Branco,Branco,8
1,PRESIDENTE PRUDENTE,9,Prefeito,PSL,475,296,179,Nominal,GUILHERME PIAI,23
1,PRESIDENTE PRUDENTE,9,Prefeito,PTC,475,296,179,Nominal,MAJOR GLAUCO,15
1,PRESIDENTE PRUDENTE,9,Prefeito,MDB,475,296,179,Nominal,FABIO SATO,29
1,PRESIDENTE PRUDENTE,9,Prefeito,PSDB,475,296,179,Nominal,NELSON BUGALHO,43
1,PRESIDENTE PRUDENTE,9,Prefeito,#NULO#,475,296,179,Nulo,Nulo,15
1,PRESIDENTE PRUDENTE,9,Prefeito,PSB,475,296,179,Nominal,ED THOMAS,80
1,PRESIDENTE PRUDENTE,9,Prefeito,PT,475,296,179,Nominal,LUÍS VALENTE,8
1,PRESIDENTE PRUDENTE,9,Prefeito,PODE,475,296,179,Nominal,JULIANO BORGES,6
1,PRESIDENTE PRUDENTE,9,Prefeito,DEM,475,296,179,Nominal,ENGENHEIRO LAERCIO,14
1,PRESIDENTE PRUDENTE,9,Prefeito,AVANTE,475,296,179,Nominal,MARCOS LUCAS,17
1,PRESIDENTE PRUDENTE,9,Prefeito,PRTB,475,296,179,Nominal,JOÃO FIGUEIRA,3
1,PRESIDENTE PRUDENTE,9,Prefeito,PDT,475,296,179,Nominal,JOSÉ LEMES,5
1,PRESIDENTE PRUDENTE,9,Prefeito,PSD,475,296,179,Nominal,PAULO LIMA,30
1,PRESIDENTE PRUDENTE,10,Prefeito,PDT,476,322,154,Nominal,JOSÉ LEMES,2
1,PRESIDENTE PRUDENTE,10,Prefeito,AVANTE,476,322,154,Nominal,MARCOS LUCAS,11
1,PRESIDENTE PRUDENTE,10,Prefeito,PRTB,476,322,154,Nominal,JOÃO FIGUEIRA,1
1,PRESIDENTE PRUDENTE,10,Prefeito,#NULO#,476,322,154,Branco,Branco,14
1,PRESIDENTE PRUDENTE,10,Prefeito,PSL,476,322,154,Nominal,GUILHERME PIAI,29
1,PRESIDENTE PRUDENTE,10,Prefeito,PSDB,476,322,154,Nominal,NELSON BUGALHO,35
1,PRESIDENTE PRUDENTE,10,Prefeito,#NULO#,476,322,154,Nulo,Nulo,11
1,PRESIDENTE PRUDENTE,10,Prefeito,PSB,476,322,154,Nominal,ED THOMAS,96
1,PRESIDENTE PRUDENTE,10,Prefeito,PTC,476,322,154,Nominal,MAJOR GLAUCO,18
1,PRESIDENTE PRUDENTE,10,Prefeito,PT,476,322,154,Nominal,LUÍS VALENTE,9
1,PRESIDENTE PRUDENTE,10,Prefeito,DEM,476,322,154,Nominal,ENGENHEIRO LAERCIO,19
1,PRESIDENTE PRUDENTE,10,Prefeito,PSD,476,322,154,Nominal,PAULO LIMA,43
1,PRESIDENTE PRUDENTE,10,Prefeito,PODE,476,322,154,Nominal,JULIANO BORGES,7
1,PRESIDENTE PRUDENTE,10,Prefeito,MDB,476,322,154,Nominal,FABIO SATO,27
1,PRESIDENTE PRUDENTE,11,Prefeito,PSL,476,327,149,Nominal,GUILHERME PIAI,30
1,PRESIDENTE PRUDENTE,11,Prefeito,PSDB,476,327,149,Nominal,NELSON BUGALHO,52
1,PRESIDENTE PRUDENTE,11,Prefeito,PTC,476,327,149,Nominal,MAJOR GLAUCO,15
1,PRESIDENTE PRUDENTE,11,Prefeito,MDB,476,327,149,Nominal,FABIO SATO,30
1,PRESIDENTE PRUDENTE,11,Prefeito,#NULO#,476,327,149,Branco,Branco,18
1,PRESIDENTE PRUDENTE,11,Prefeito,#NULO#,476,327,149,Nulo,Nulo,17
1,PRESIDENTE PRUDENTE,11,Prefeito,PSB,476,327,149,Nominal,ED THOMAS,73
1,PRESIDENTE PRUDENTE,11,Prefeito,DEM,476,327,149,Nominal,ENGENHEIRO LAERCIO,17
1,PRESIDENTE PRUDENTE,11,Prefeito,PT,476,327,149,Nominal,LUÍS VALENTE,13
1,PRESIDENTE PRUDENTE,11,Prefeito,PODE,476,327,149,Nominal,JULIANO BORGES,13
1,PRESIDENTE PRUDENTE,11,Prefeito,AVANTE,476,327,149,Nominal,MARCOS LUCAS,16
1,PRESIDENTE PRUDENTE,11,Prefeito,PRTB,476,327,149,Nominal,JOÃO FIGUEIRA,1
1,PRESIDENTE PRUDENTE,11,Prefeito,PSD,476,327,149,Nominal,PAULO LIMA,31
1,PRESIDENTE PRUDENTE,11,Prefeito,PDT,476,327,149,Nominal,JOSÉ LEMES,1
1,PRESIDENTE PRUDENTE,12,Prefeito,AVANTE,494,275,219,Nominal,MARCOS LUCAS,11
1,PRESIDENTE PRUDENTE,12,Prefeito,#NULO#,494,275,219,Branco,Branco,11
1,PRESIDENTE PRUDENTE,12,Prefeito,PDT,494,275,219,Nominal,JOSÉ LEMES,9
1,PRESIDENTE PRUDENTE,12,Prefeito,PRTB,494,275,219,Nominal,JOÃO FIGUEIRA,2
1,PRESIDENTE PRUDENTE,12,Prefeito,PSL,494,275,219,Nominal,GUILHERME PIAI,18
1,PRESIDENTE PRUDENTE,12,Prefeito,PSDB,494,275,219,Nominal,NELSON BUGALHO,25
1,PRESIDENTE PRUDENTE,12,Prefeito,PTC,494,275,219,Nominal,MAJOR GLAUCO,10
1,PRESIDENTE PRUDENTE,12,Prefeito,MDB,494,275,219,Nominal,FABIO SATO,25
1,PRESIDENTE PRUDENTE,12,Prefeito,#NULO#,494,275,219,Nulo,Nulo,16
1,PRESIDENTE PRUDENTE,12,Prefeito,PSB,494,275,219,Nominal,ED THOMAS,73
1,PRESIDENTE PRUDENTE,12,Prefeito,PODE,494,275,219,Nominal,JULIANO BORGES,13
1,PRESIDENTE PRUDENTE,12,Prefeito,DEM,494,275,219,Nominal,ENGENHEIRO LAERCIO,20
1,PRESIDENTE PRUDENTE,12,Prefeito,PSD,494,275,219,Nominal,PAULO LIMA,31
1,PRESIDENTE PRUDENTE,12,Prefeito,PT,494,275,219,Nominal,LUÍS VALENTE,11
1,PRESIDENTE PRUDENTE,13,Prefeito,PSDB,491,303,188,Nominal,NELSON BUGALHO,32
1,PRESIDENTE PRUDENTE,13,Prefeito,#NULO#,491,303,188,Branco,Branco,11
1,PRESIDENTE PRUDENTE,13,Prefeito,MDB,491,303,188,Nominal,FABIO SATO,47
1,PRESIDENTE PRUDENTE,13,Prefeito,PSL,491,303,188,Nominal,GUILHERME PIAI,21
1,PRESIDENTE PRUDENTE,13,Prefeito,PTC,491,303,188,Nominal,MAJOR GLAUCO,12
1,PRESIDENTE PRUDENTE,13,Prefeito,#NULO#,491,303,188,Nulo,Nulo,12
1,PRESIDENTE PRUDENTE,13,Prefeito,DEM,491,303,188,Nominal,ENGENHEIRO LAERCIO,15
1,PRESIDENTE PRUDENTE,13,Prefeito,PT,491,303,188,Nominal,LUÍS VALENTE,14
1,PRESIDENTE PRUDENTE,13,Prefeito,PSB,491,303,188,Nominal,ED THOMAS,74
1,PRESIDENTE PRUDENTE,13,Prefeito,PRTB,491,303,188,Nominal,JOÃO FIGUEIRA,4
1,PRESIDENTE PRUDENTE,13,Prefeito,AVANTE,491,303,188,Nominal,MARCOS LUCAS,20
1,PRESIDENTE PRUDENTE,13,Prefeito,PDT,491,303,188,Nominal,JOSÉ LEMES,5
1,PRESIDENTE PRUDENTE,13,Prefeito,PSD,491,303,188,Nominal,PAULO LIMA,29
1,PRESIDENTE PRUDENTE,13,Prefeito,PODE,491,303,188,Nominal,JULIANO BORGES,7
1,PRESIDENTE PRUDENTE,14,Prefeito,PODE,311,174,137,Nominal,JULIANO BORGES,2
1,PRESIDENTE PRUDENTE,14,Prefeito,PT,311,174,137,Nominal,LUÍS VALENTE,7
1,PRESIDENTE PRUDENTE,14,Prefeito,PRTB,311,174,137,Nominal,JOÃO FIGUEIRA,1
1,PRESIDENTE PRUDENTE,14,Prefeito,PSB,311,174,137,Nominal,ED THOMAS,64
1,PRESIDENTE PRUDENTE,14,Prefeito,PDT,311,174,137,Nominal,JOSÉ LEMES,2
1,PRESIDENTE PRUDENTE,14,Prefeito,DEM,311,174,137,Nominal,ENGENHEIRO LAERCIO,4
